date,member_count,required_member_count,status
2012-06-13,13,200,BLOCKED
2012-06-14,13,200,BLOCKED
2012-06-15,13,200,BLOCKED
2012-06-18,13,200,BLOCKED
2012-06-19,13,200,BLOCKED
2012-06-20,13,200,BLOCKED
2012-06-21,13,200,BLOCKED
2012-06-22,13,200,BLOCKED
2012-06-25,13,200,BLOCKED
2012-06-26,13,200,BLOCKED
2012-06-27,13,200,BLOCKED
2012-06-28,13,200,BLOCKED
2012-06-29,13,200,BLOCKED
2012-07-02,13,200,BLOCKED
2012-07-03,13,200,BLOCKED
2012-07-04,13,200,BLOCKED
2012-07-05,13,200,BLOCKED
2012-07-06,13,200,BLOCKED
2012-07-09,13,200,BLOCKED
2012-07-10,13,200,BLOCKED
2012-07-11,13,200,BLOCKED
2012-07-12,13,200,BLOCKED
2012-07-13,13,200,BLOCKED
2012-07-16,13,200,BLOCKED
2012-07-17,13,200,BLOCKED
2012-07-18,13,200,BLOCKED
2012-07-19,13,200,BLOCKED
2012-07-20,13,200,BLOCKED
2012-07-23,13,200,BLOCKED
2012-07-24,13,200,BLOCKED
2012-07-25,13,200,BLOCKED
2012-07-26,13,200,BLOCKED
2012-07-27,13,200,BLOCKED
2012-07-30,13,200,BLOCKED
2012-07-31,13,200,BLOCKED
2012-08-01,13,200,BLOCKED
2012-08-02,13,200,BLOCKED
2012-08-03,13,200,BLOCKED
2012-08-06,13,200,BLOCKED
2012-08-07,13,200,BLOCKED
2012-08-08,13,200,BLOCKED
2012-08-09,13,200,BLOCKED
2012-08-10,13,200,BLOCKED
2012-08-13,13,200,BLOCKED
2012-08-14,13,200,BLOCKED
2012-08-16,13,200,BLOCKED
2012-08-17,13,200,BLOCKED
2012-08-21,13,200,BLOCKED
2012-08-22,13,200,BLOCKED
2012-08-23,13,200,BLOCKED
2012-08-24,13,200,BLOCKED
2012-08-27,13,200,BLOCKED
2012-08-28,13,200,BLOCKED
2012-08-29,13,200,BLOCKED
2012-08-30,13,200,BLOCKED
2012-08-31,13,200,BLOCKED
2012-09-03,13,200,BLOCKED
2012-09-04,13,200,BLOCKED
2012-09-05,13,200,BLOCKED
2012-09-06,13,200,BLOCKED
2012-09-07,13,200,BLOCKED
2012-09-10,13,200,BLOCKED
2012-09-11,13,200,BLOCKED
2012-09-12,13,200,BLOCKED
2012-09-13,13,200,BLOCKED
2012-09-14,13,200,BLOCKED
2012-09-17,13,200,BLOCKED
2012-09-18,13,200,BLOCKED
2012-09-20,13,200,BLOCKED
2012-09-21,13,200,BLOCKED
2012-09-24,13,200,BLOCKED
2012-09-25,13,200,BLOCKED
2012-09-26,13,200,BLOCKED
2012-09-27,13,200,BLOCKED
2012-09-28,25,200,BLOCKED
2012-10-01,25,200,BLOCKED
2012-10-03,25,200,BLOCKED
2012-10-04,25,200,BLOCKED
2012-10-05,25,200,BLOCKED
2012-10-08,25,200,BLOCKED
2012-10-09,25,200,BLOCKED
2012-10-10,25,200,BLOCKED
2012-10-11,25,200,BLOCKED
2012-10-12,25,200,BLOCKED
2012-10-15,25,200,BLOCKED
2012-10-16,25,200,BLOCKED
2012-10-17,25,200,BLOCKED
2012-10-18,25,200,BLOCKED
2012-10-19,25,200,BLOCKED
2012-10-22,25,200,BLOCKED
2012-10-23,25,200,BLOCKED
2012-10-25,25,200,BLOCKED
2012-10-26,25,200,BLOCKED
2012-10-29,25,200,BLOCKED
2012-10-30,25,200,BLOCKED
2012-10-31,25,200,BLOCKED
2012-11-01,25,200,BLOCKED
2012-11-02,25,200,BLOCKED
2012-11-05,25,200,BLOCKED
2012-11-06,25,200,BLOCKED
2012-11-07,25,200,BLOCKED
2012-11-08,25,200,BLOCKED
2012-11-09,25,200,BLOCKED
2012-11-12,25,200,BLOCKED
2012-11-13,25,200,BLOCKED
2012-11-15,25,200,BLOCKED
2012-11-16,25,200,BLOCKED
2012-11-19,25,200,BLOCKED
2012-11-20,25,200,BLOCKED
2012-11-21,25,200,BLOCKED
2012-11-22,25,200,BLOCKED
2012-11-23,25,200,BLOCKED
2012-11-26,25,200,BLOCKED
2012-11-27,25,200,BLOCKED
2012-11-29,25,200,BLOCKED
2012-11-30,25,200,BLOCKED
2012-12-03,25,200,BLOCKED
2012-12-04,25,200,BLOCKED
2012-12-05,25,200,BLOCKED
2012-12-06,25,200,BLOCKED
2012-12-07,25,200,BLOCKED
2012-12-10,25,200,BLOCKED
2012-12-11,25,200,BLOCKED
2012-12-12,25,200,BLOCKED
2012-12-13,25,200,BLOCKED
2012-12-14,25,200,BLOCKED
2012-12-17,25,200,BLOCKED
2012-12-18,25,200,BLOCKED
2012-12-19,25,200,BLOCKED
2012-12-20,25,200,BLOCKED
2012-12-21,25,200,BLOCKED
2012-12-24,25,200,BLOCKED
2012-12-26,25,200,BLOCKED
2012-12-27,25,200,BLOCKED
2012-12-28,25,200,BLOCKED
2012-12-31,25,200,BLOCKED
2013-01-01,25,200,BLOCKED
2013-01-02,25,200,BLOCKED
2013-01-03,25,200,BLOCKED
2013-01-04,25,200,BLOCKED
2013-01-07,25,200,BLOCKED
2013-01-08,25,200,BLOCKED
2013-01-09,25,200,BLOCKED
2013-01-10,25,200,BLOCKED
2013-01-11,25,200,BLOCKED
2013-01-14,25,200,BLOCKED
2013-01-15,25,200,BLOCKED
2013-01-16,25,200,BLOCKED
2013-01-17,25,200,BLOCKED
2013-01-18,25,200,BLOCKED
2013-01-21,25,200,BLOCKED
2013-01-22,25,200,BLOCKED
2013-01-23,25,200,BLOCKED
2013-01-24,25,200,BLOCKED
2013-01-25,25,200,BLOCKED
2013-01-28,25,200,BLOCKED
2013-01-29,25,200,BLOCKED
2013-01-30,25,200,BLOCKED
2013-01-31,25,200,BLOCKED
2013-02-01,25,200,BLOCKED
2013-02-04,25,200,BLOCKED
2013-02-05,25,200,BLOCKED
2013-02-06,25,200,BLOCKED
2013-02-07,25,200,BLOCKED
2013-02-08,25,200,BLOCKED
2013-02-11,25,200,BLOCKED
2013-02-12,25,200,BLOCKED
2013-02-13,25,200,BLOCKED
2013-02-14,25,200,BLOCKED
2013-02-15,25,200,BLOCKED
2013-02-18,25,200,BLOCKED
2013-02-19,25,200,BLOCKED
2013-02-20,25,200,BLOCKED
2013-02-21,25,200,BLOCKED
2013-02-22,25,200,BLOCKED
2013-02-25,25,200,BLOCKED
2013-02-26,25,200,BLOCKED
2013-02-27,25,200,BLOCKED
2013-02-28,25,200,BLOCKED
2013-03-01,25,200,BLOCKED
2013-03-04,25,200,BLOCKED
2013-03-05,25,200,BLOCKED
2013-03-06,25,200,BLOCKED
2013-03-07,25,200,BLOCKED
2013-03-08,25,200,BLOCKED
2013-03-11,25,200,BLOCKED
2013-03-12,25,200,BLOCKED
2013-03-13,25,200,BLOCKED
2013-03-14,25,200,BLOCKED
2013-03-15,25,200,BLOCKED
2013-03-18,25,200,BLOCKED
2013-03-19,26,200,BLOCKED
2013-03-20,26,200,BLOCKED
2013-03-21,26,200,BLOCKED
2013-03-22,26,200,BLOCKED
2013-03-25,26,200,BLOCKED
2013-03-26,26,200,BLOCKED
2013-03-28,26,200,BLOCKED
2013-04-01,35,200,BLOCKED
2013-04-02,35,200,BLOCKED
2013-04-03,35,200,BLOCKED
2013-04-04,35,200,BLOCKED
2013-04-05,35,200,BLOCKED
2013-04-08,35,200,BLOCKED
2013-04-09,35,200,BLOCKED
2013-04-10,35,200,BLOCKED
2013-04-11,35,200,BLOCKED
2013-04-12,35,200,BLOCKED
2013-04-15,35,200,BLOCKED
2013-04-16,35,200,BLOCKED
2013-04-17,36,200,BLOCKED
2013-04-18,36,200,BLOCKED
2013-04-22,36,200,BLOCKED
2013-04-23,36,200,BLOCKED
2013-04-25,36,200,BLOCKED
2013-04-26,36,200,BLOCKED
2013-04-29,36,200,BLOCKED
2013-04-30,36,200,BLOCKED
2013-05-02,36,200,BLOCKED
2013-05-03,36,200,BLOCKED
2013-05-06,36,200,BLOCKED
2013-05-07,36,200,BLOCKED
2013-05-08,36,200,BLOCKED
2013-05-09,36,200,BLOCKED
2013-05-10,36,200,BLOCKED
2013-05-13,36,200,BLOCKED
2013-05-14,36,200,BLOCKED
2013-05-15,36,200,BLOCKED
2013-05-16,36,200,BLOCKED
2013-05-17,36,200,BLOCKED
2013-05-20,36,200,BLOCKED
2013-05-21,36,200,BLOCKED
2013-05-22,36,200,BLOCKED
2013-05-23,36,200,BLOCKED
2013-05-24,36,200,BLOCKED
2013-05-27,36,200,BLOCKED
2013-05-28,36,200,BLOCKED
2013-05-29,36,200,BLOCKED
2013-05-30,36,200,BLOCKED
2013-05-31,36,200,BLOCKED
2013-06-03,36,200,BLOCKED
2013-06-04,36,200,BLOCKED
2013-06-05,36,200,BLOCKED
2013-06-06,36,200,BLOCKED
2013-06-07,36,200,BLOCKED
2013-06-10,36,200,BLOCKED
2013-06-11,36,200,BLOCKED
2013-06-12,36,200,BLOCKED
2013-06-13,36,200,BLOCKED
2013-06-14,36,200,BLOCKED
2013-06-17,36,200,BLOCKED
2013-06-18,36,200,BLOCKED
2013-06-19,36,200,BLOCKED
2013-06-20,36,200,BLOCKED
2013-06-21,36,200,BLOCKED
2013-06-24,36,200,BLOCKED
2013-06-25,36,200,BLOCKED
2013-06-26,36,200,BLOCKED
2013-06-27,36,200,BLOCKED
2013-06-28,36,200,BLOCKED
2013-07-01,36,200,BLOCKED
2013-07-02,36,200,BLOCKED
2013-07-03,36,200,BLOCKED
2013-07-04,36,200,BLOCKED
2013-07-05,36,200,BLOCKED
2013-07-08,36,200,BLOCKED
2013-07-09,36,200,BLOCKED
2013-07-10,36,200,BLOCKED
2013-07-11,36,200,BLOCKED
2013-07-12,36,200,BLOCKED
2013-07-15,36,200,BLOCKED
2013-07-16,36,200,BLOCKED
2013-07-17,36,200,BLOCKED
2013-07-18,36,200,BLOCKED
2013-07-19,36,200,BLOCKED
2013-07-22,36,200,BLOCKED
2013-07-23,36,200,BLOCKED
2013-07-24,36,200,BLOCKED
2013-07-25,36,200,BLOCKED
2013-07-26,36,200,BLOCKED
2013-07-29,36,200,BLOCKED
2013-07-30,36,200,BLOCKED
2013-07-31,36,200,BLOCKED
2013-08-01,36,200,BLOCKED
2013-08-02,36,200,BLOCKED
2013-08-05,36,200,BLOCKED
2013-08-06,36,200,BLOCKED
2013-08-07,36,200,BLOCKED
2013-08-08,36,200,BLOCKED
2013-08-12,36,200,BLOCKED
2013-08-13,36,200,BLOCKED
2013-08-14,36,200,BLOCKED
2013-08-16,36,200,BLOCKED
2013-08-19,36,200,BLOCKED
2013-08-20,36,200,BLOCKED
2013-08-21,36,200,BLOCKED
2013-08-22,36,200,BLOCKED
2013-08-23,36,200,BLOCKED
2013-08-26,36,200,BLOCKED
2013-08-27,36,200,BLOCKED
2013-08-28,36,200,BLOCKED
2013-08-29,36,200,BLOCKED
2013-08-30,36,200,BLOCKED
2013-09-02,36,200,BLOCKED
2013-09-03,36,200,BLOCKED
2013-09-04,36,200,BLOCKED
2013-09-05,36,200,BLOCKED
2013-09-06,36,200,BLOCKED
2013-09-10,36,200,BLOCKED
2013-09-11,36,200,BLOCKED
2013-09-12,36,200,BLOCKED
2013-09-13,36,200,BLOCKED
2013-09-16,36,200,BLOCKED
2013-09-17,36,200,BLOCKED
2013-09-18,36,200,BLOCKED
2013-09-19,36,200,BLOCKED
2013-09-20,36,200,BLOCKED
2013-09-23,36,200,BLOCKED
2013-09-24,36,200,BLOCKED
2013-09-25,36,200,BLOCKED
2013-09-26,36,200,BLOCKED
2013-09-27,43,200,BLOCKED
2013-09-30,43,200,BLOCKED
2013-10-01,43,200,BLOCKED
2013-10-03,43,200,BLOCKED
2013-10-04,43,200,BLOCKED
2013-10-07,43,200,BLOCKED
2013-10-08,43,200,BLOCKED
2013-10-09,43,200,BLOCKED
2013-10-10,43,200,BLOCKED
2013-10-11,43,200,BLOCKED
2013-10-14,43,200,BLOCKED
2013-10-15,43,200,BLOCKED
2013-10-17,43,200,BLOCKED
2013-10-18,43,200,BLOCKED
2013-10-21,43,200,BLOCKED
2013-10-22,43,200,BLOCKED
2013-10-23,43,200,BLOCKED
2013-10-24,43,200,BLOCKED
2013-10-25,43,200,BLOCKED
2013-10-28,43,200,BLOCKED
2013-10-29,43,200,BLOCKED
2013-10-30,43,200,BLOCKED
2013-10-31,43,200,BLOCKED
2013-11-01,44,200,BLOCKED
2013-11-05,44,200,BLOCKED
2013-11-06,44,200,BLOCKED
2013-11-07,44,200,BLOCKED
2013-11-08,44,200,BLOCKED
2013-11-11,44,200,BLOCKED
2013-11-12,44,200,BLOCKED
2013-11-13,44,200,BLOCKED
2013-11-14,44,200,BLOCKED
2013-11-18,45,200,BLOCKED
2013-11-19,45,200,BLOCKED
2013-11-20,45,200,BLOCKED
2013-11-21,45,200,BLOCKED
2013-11-22,45,200,BLOCKED
2013-11-25,45,200,BLOCKED
2013-11-26,45,200,BLOCKED
2013-11-27,45,200,BLOCKED
2013-11-28,45,200,BLOCKED
2013-11-29,45,200,BLOCKED
2013-12-02,45,200,BLOCKED
2013-12-03,45,200,BLOCKED
2013-12-04,45,200,BLOCKED
2013-12-05,45,200,BLOCKED
2013-12-06,45,200,BLOCKED
2013-12-09,45,200,BLOCKED
2013-12-10,45,200,BLOCKED
2013-12-11,45,200,BLOCKED
2013-12-12,45,200,BLOCKED
2013-12-13,45,200,BLOCKED
2013-12-16,45,200,BLOCKED
2013-12-17,45,200,BLOCKED
2013-12-18,45,200,BLOCKED
2013-12-19,45,200,BLOCKED
2013-12-20,45,200,BLOCKED
2013-12-23,45,200,BLOCKED
2013-12-24,45,200,BLOCKED
2013-12-26,45,200,BLOCKED
2013-12-27,45,200,BLOCKED
2013-12-30,45,200,BLOCKED
2013-12-31,45,200,BLOCKED
2014-01-01,45,200,BLOCKED
2014-01-02,45,200,BLOCKED
2014-01-03,45,200,BLOCKED
2014-01-06,45,200,BLOCKED
2014-01-07,45,200,BLOCKED
2014-01-08,45,200,BLOCKED
2014-01-09,45,200,BLOCKED
2014-01-10,45,200,BLOCKED
2014-01-13,45,200,BLOCKED
2014-01-14,45,200,BLOCKED
2014-01-15,45,200,BLOCKED
2014-01-16,45,200,BLOCKED
2014-01-17,45,200,BLOCKED
2014-01-20,45,200,BLOCKED
2014-01-21,45,200,BLOCKED
2014-01-22,45,200,BLOCKED
2014-01-23,45,200,BLOCKED
2014-01-24,45,200,BLOCKED
2014-01-27,45,200,BLOCKED
2014-01-28,45,200,BLOCKED
2014-01-29,45,200,BLOCKED
2014-01-30,45,200,BLOCKED
2014-01-31,45,200,BLOCKED
2014-02-03,45,200,BLOCKED
2014-02-04,45,200,BLOCKED
2014-02-05,45,200,BLOCKED
2014-02-06,45,200,BLOCKED
2014-02-07,45,200,BLOCKED
2014-02-10,45,200,BLOCKED
2014-02-11,45,200,BLOCKED
2014-02-12,45,200,BLOCKED
2014-02-13,45,200,BLOCKED
2014-02-14,45,200,BLOCKED
2014-02-17,45,200,BLOCKED
2014-02-18,45,200,BLOCKED
2014-02-19,45,200,BLOCKED
2014-02-20,45,200,BLOCKED
2014-02-21,45,200,BLOCKED
2014-02-24,45,200,BLOCKED
2014-02-25,45,200,BLOCKED
2014-02-26,45,200,BLOCKED
2014-02-28,46,200,BLOCKED
2014-03-03,46,200,BLOCKED
2014-03-04,46,200,BLOCKED
2014-03-05,46,200,BLOCKED
2014-03-06,46,200,BLOCKED
2014-03-07,46,200,BLOCKED
2014-03-10,46,200,BLOCKED
2014-03-11,46,200,BLOCKED
2014-03-12,46,200,BLOCKED
2014-03-13,46,200,BLOCKED
2014-03-14,46,200,BLOCKED
2014-03-18,46,200,BLOCKED
2014-03-19,46,200,BLOCKED
2014-03-20,46,200,BLOCKED
2014-03-21,46,200,BLOCKED
2014-03-24,46,200,BLOCKED
2014-03-25,46,200,BLOCKED
2014-03-26,46,200,BLOCKED
2014-03-27,46,200,BLOCKED
2014-03-28,54,200,BLOCKED
2014-03-31,54,200,BLOCKED
2014-04-01,54,200,BLOCKED
2014-04-02,54,200,BLOCKED
2014-04-03,54,200,BLOCKED
2014-04-04,54,200,BLOCKED
2014-04-07,54,200,BLOCKED
2014-04-09,54,200,BLOCKED
2014-04-10,54,200,BLOCKED
2014-04-11,54,200,BLOCKED
2014-04-15,54,200,BLOCKED
2014-04-16,54,200,BLOCKED
2014-04-17,54,200,BLOCKED
2014-04-21,54,200,BLOCKED
2014-04-22,54,200,BLOCKED
2014-04-23,54,200,BLOCKED
2014-04-25,54,200,BLOCKED
2014-04-28,54,200,BLOCKED
2014-04-29,54,200,BLOCKED
2014-04-30,54,200,BLOCKED
2014-05-02,54,200,BLOCKED
2014-05-05,54,200,BLOCKED
2014-05-06,54,200,BLOCKED
2014-05-07,54,200,BLOCKED
2014-05-08,54,200,BLOCKED
2014-05-09,54,200,BLOCKED
2014-05-12,54,200,BLOCKED
2014-05-13,54,200,BLOCKED
2014-05-14,54,200,BLOCKED
2014-05-15,54,200,BLOCKED
2014-05-16,54,200,BLOCKED
2014-05-19,54,200,BLOCKED
2014-05-20,54,200,BLOCKED
2014-05-21,54,200,BLOCKED
2014-05-22,54,200,BLOCKED
2014-05-23,54,200,BLOCKED
2014-05-26,54,200,BLOCKED
2014-05-27,54,200,BLOCKED
2014-05-28,54,200,BLOCKED
2014-05-29,54,200,BLOCKED
2014-05-30,54,200,BLOCKED
2014-06-02,54,200,BLOCKED
2014-06-03,54,200,BLOCKED
2014-06-04,54,200,BLOCKED
2014-06-05,54,200,BLOCKED
2014-06-06,54,200,BLOCKED
2014-06-09,54,200,BLOCKED
2014-06-10,54,200,BLOCKED
2014-06-11,54,200,BLOCKED
2014-06-12,54,200,BLOCKED
2014-06-13,54,200,BLOCKED
2014-06-16,54,200,BLOCKED
2014-06-17,54,200,BLOCKED
2014-06-18,54,200,BLOCKED
2014-06-19,54,200,BLOCKED
2014-06-20,54,200,BLOCKED
2014-06-23,54,200,BLOCKED
2014-06-24,54,200,BLOCKED
2014-06-25,54,200,BLOCKED
2014-06-26,54,200,BLOCKED
2014-06-27,54,200,BLOCKED
2014-06-30,54,200,BLOCKED
2014-07-01,54,200,BLOCKED
2014-07-02,54,200,BLOCKED
2014-07-03,54,200,BLOCKED
2014-07-04,54,200,BLOCKED
2014-07-07,54,200,BLOCKED
2014-07-08,54,200,BLOCKED
2014-07-09,54,200,BLOCKED
2014-07-10,54,200,BLOCKED
2014-07-11,54,200,BLOCKED
2014-07-14,54,200,BLOCKED
2014-07-15,54,200,BLOCKED
2014-07-16,54,200,BLOCKED
2014-07-17,54,200,BLOCKED
2014-07-18,54,200,BLOCKED
2014-07-21,54,200,BLOCKED
2014-07-22,54,200,BLOCKED
2014-07-23,54,200,BLOCKED
2014-07-24,54,200,BLOCKED
2014-07-25,54,200,BLOCKED
2014-07-28,54,200,BLOCKED
2014-07-30,54,200,BLOCKED
2014-07-31,54,200,BLOCKED
2014-08-01,54,200,BLOCKED
2014-08-04,54,200,BLOCKED
2014-08-05,54,200,BLOCKED
2014-08-06,54,200,BLOCKED
2014-08-07,54,200,BLOCKED
2014-08-08,54,200,BLOCKED
2014-08-11,54,200,BLOCKED
2014-08-12,54,200,BLOCKED
2014-08-13,54,200,BLOCKED
2014-08-14,54,200,BLOCKED
2014-08-18,54,200,BLOCKED
2014-08-19,54,200,BLOCKED
2014-08-20,54,200,BLOCKED
2014-08-21,54,200,BLOCKED
2014-08-22,54,200,BLOCKED
2014-08-25,54,200,BLOCKED
2014-08-26,54,200,BLOCKED
2014-08-27,54,200,BLOCKED
2014-08-28,54,200,BLOCKED
2014-09-01,54,200,BLOCKED
2014-09-02,54,200,BLOCKED
2014-09-03,54,200,BLOCKED
2014-09-04,54,200,BLOCKED
2014-09-05,54,200,BLOCKED
2014-09-08,54,200,BLOCKED
2014-09-09,54,200,BLOCKED
2014-09-10,54,200,BLOCKED
2014-09-11,54,200,BLOCKED
2014-09-12,54,200,BLOCKED
2014-09-15,54,200,BLOCKED
2014-09-16,54,200,BLOCKED
2014-09-17,54,200,BLOCKED
2014-09-18,54,200,BLOCKED
2014-09-19,62,200,BLOCKED
2014-09-22,62,200,BLOCKED
2014-09-23,62,200,BLOCKED
2014-09-24,62,200,BLOCKED
2014-09-25,62,200,BLOCKED
2014-09-26,62,200,BLOCKED
2014-09-29,62,200,BLOCKED
2014-09-30,62,200,BLOCKED
2014-10-01,62,200,BLOCKED
2014-10-07,62,200,BLOCKED
2014-10-08,62,200,BLOCKED
2014-10-09,62,200,BLOCKED
2014-10-10,62,200,BLOCKED
2014-10-13,62,200,BLOCKED
2014-10-14,62,200,BLOCKED
2014-10-16,62,200,BLOCKED
2014-10-17,62,200,BLOCKED
2014-10-20,62,200,BLOCKED
2014-10-21,62,200,BLOCKED
2014-10-22,62,200,BLOCKED
2014-10-23,62,200,BLOCKED
2014-10-27,62,200,BLOCKED
2014-10-28,62,200,BLOCKED
2014-10-29,62,200,BLOCKED
2014-10-30,62,200,BLOCKED
2014-10-31,62,200,BLOCKED
2014-11-03,62,200,BLOCKED
2014-11-05,62,200,BLOCKED
2014-11-07,62,200,BLOCKED
2014-11-10,62,200,BLOCKED
2014-11-11,62,200,BLOCKED
2014-11-12,62,200,BLOCKED
2014-11-13,62,200,BLOCKED
2014-11-14,62,200,BLOCKED
2014-11-17,62,200,BLOCKED
2014-11-18,62,200,BLOCKED
2014-11-19,62,200,BLOCKED
2014-11-20,62,200,BLOCKED
2014-11-21,62,200,BLOCKED
2014-11-24,62,200,BLOCKED
2014-11-25,62,200,BLOCKED
2014-11-26,62,200,BLOCKED
2014-11-27,62,200,BLOCKED
2014-11-28,63,200,BLOCKED
2014-12-01,63,200,BLOCKED
2014-12-02,63,200,BLOCKED
2014-12-03,63,200,BLOCKED
2014-12-04,63,200,BLOCKED
2014-12-05,63,200,BLOCKED
2014-12-08,63,200,BLOCKED
2014-12-09,63,200,BLOCKED
2014-12-10,63,200,BLOCKED
2014-12-11,63,200,BLOCKED
2014-12-12,63,200,BLOCKED
2014-12-15,63,200,BLOCKED
2014-12-16,63,200,BLOCKED
2014-12-17,63,200,BLOCKED
2014-12-18,63,200,BLOCKED
2014-12-19,63,200,BLOCKED
2014-12-22,63,200,BLOCKED
2014-12-23,63,200,BLOCKED
2014-12-24,63,200,BLOCKED
2014-12-26,63,200,BLOCKED
2014-12-29,63,200,BLOCKED
2014-12-30,63,200,BLOCKED
2014-12-31,63,200,BLOCKED
2015-01-01,63,200,BLOCKED
2015-01-02,63,200,BLOCKED
2015-01-05,63,200,BLOCKED
2015-01-06,63,200,BLOCKED
2015-01-07,63,200,BLOCKED
2015-01-08,63,200,BLOCKED
2015-01-09,63,200,BLOCKED
2015-01-12,63,200,BLOCKED
2015-01-13,63,200,BLOCKED
2015-01-14,63,200,BLOCKED
2015-01-15,63,200,BLOCKED
2015-01-16,63,200,BLOCKED
2015-01-19,63,200,BLOCKED
2015-01-20,63,200,BLOCKED
2015-01-21,63,200,BLOCKED
2015-01-22,63,200,BLOCKED
2015-01-23,63,200,BLOCKED
2015-01-27,63,200,BLOCKED
2015-01-28,63,200,BLOCKED
2015-01-29,63,200,BLOCKED
2015-01-30,63,200,BLOCKED
2015-02-02,63,200,BLOCKED
2015-02-03,63,200,BLOCKED
2015-02-04,63,200,BLOCKED
2015-02-05,63,200,BLOCKED
2015-02-06,63,200,BLOCKED
2015-02-09,63,200,BLOCKED
2015-02-10,63,200,BLOCKED
2015-02-11,63,200,BLOCKED
2015-02-12,63,200,BLOCKED
2015-02-13,63,200,BLOCKED
2015-02-16,63,200,BLOCKED
2015-02-18,63,200,BLOCKED
2015-02-19,63,200,BLOCKED
2015-02-20,63,200,BLOCKED
2015-02-23,63,200,BLOCKED
2015-02-24,63,200,BLOCKED
2015-02-25,63,200,BLOCKED
